id,predicted_price
1402600570,318761.0
7575610760,282702.06
8731990370,401372.94
5021900090,835818.6
290000075,565334.06
2841500010,549494.94
3955900830,452387.84
7852110140,573282.44
1311400350,244349.7
7773800015,578551.94
4123400320,531547.2
2725069157,873846.25
666000143,695350.9
5101408678,545212.1
6371000026,373589.0
2024059084,658463.6
7283900036,346762.03
8881900230,753181.25
3959400135,388108.94
7696610270,228435.97
1689400150,845104.6
5103900015,391570.16
1441000350,477132.06
5101408735,343707.38
3126059027,2060206.4
2320069014,582648.3
9541600015,689234.25
8682320420,685551.4
1562200090,578046.94
3395070980,564539.7
7349600230,252889.5
522049122,264228.56
869700060,313204.62
811000055,1120630.6
1221059176,434520.1
1523059103,472930.12
2025760210,861396.7
9218400088,332259.4
8682292020,467169.16
2623089135,434939.4
3758900259,1433047.0
524069049,591217.06
3121500150,831110.75
5581400080,805757.94
8087800020,487731.3
4070700290,784839.9
3296000170,643929.25
9238500040,563301.7
2744600040,346679.03
6813600380,595795.56
6140100150,513635.28
2201500555,432880.3
2600110250,644686.75
4337000275,200570.73
1186000150,576894.25
1972201963,499896.94
1105000745,361124.75
2887700560,574585.25
4039700080,697364.56
522049104,299808.25
4202400078,228226.02
7520000695,197133.44
7714000310,373167.4
4319200060,680493.3
8624700015,710227.9
5104520610,311432.25
2354300845,342702.8
3824100291,491158.16
6151800612,226568.08
5454200080,997282.44
6413600290,389702.4
2131200065,308366.1
1459920010,285012.97
50300090,397989.2
2326300090,609712.25
7714000070,373167.4
3630180500,994810.2
1727850340,1054485.4
8691430330,1002729.7
2310030390,267584.1
5561400610,543035.44
7010701016,503405.12
7883605915,238243.06
1282300995,342936.53
4040700310,502450.0
3353400435,254025.83
2143701015,496482.8
255450020,377157.47
1020069017,380508.1
4038200120,502181.28
9284801100,269470.0
1965200075,604298.94
847100047,535167.75
4038700720,569291.3
6815100085,903983.44
2508000020,333322.03
255520180,656141.7
6822100750,610463.7
869700050,334879.62
1775801405,527749.94
6600400090,230519.27
7202330270,458006.1
1683400165,878097.75
2625069070,1054797.6
7625702440,433375.94
3388000640,230109.11
1899400365,245736.5
6899990200,916054.75
5569700020,890363.3
986000045,320965.62
3293700221,335234.4
3764800250,348226.72
2291400566,373846.5
4219401236,1493265.8
4239400840,166857.12
7211400990,192878.97
7696500280,205659.2
7215721070,505578.03
3204850140,343452.3
4322200220,761213.44
2566300100,1080692.8
1944900090,437650.28
6648500390,272740.78
7385300020,739411.3
1704900135,352954.62
2877100655,762673.8
2726079098,615933.5
7625703800,445387.4
318300040,564862.1
7922800190,520595.25
2023049361,265336.78
8946400210,484309.78
6071600450,538194.3
4343800100,408386.2
1443300140,381243.0
1024039001,884827.94
2767704860,545612.1
7234600851,756282.56
644200065,854862.75
7784400035,760563.4
3826000560,241757.47
9272202260,586585.44
263000253,435128.0
3621059043,657311.4
240000130,588642.25
1352300120,274633.94
7849200861,308036.3
2487700130,480304.72
1796100140,287414.38
7234601221,577497.9
8651710190,444711.7
2916200091,597684.25
1232000915,533210.8
1545801970,268695.62
3211200420,334509.22
7686204675,214758.73
3141600210,199596.58
3959401284,587146.4
2113700825,257063.2
3876000710,383782.6
522069022,507740.78
3214200070,388337.47
1221039156,302832.7
259600790,462082.34
785000040,506512.03
8138870470,496964.3
2596300035,350894.8
540100057,1319437.9
3073500045,584652.56
5363200266,411940.62
8682261650,482213.62
3224510080,807219.6
3211270160,454926.6
9269200520,252481.33
293810190,478315.84
4197400043,311996.56
3026079031,294567.9
5332200405,881885.8
2473411210,307593.12
9268200315,560685.5
8123500050,602409.9
3221069091,538398.1
2485000165,637289.94
4058800215,640452.5
1926059039,863845.0
2533300680,971379.06
3343903640,356557.5
5700003705,1512466.4
2023049372,444399.9
4058800830,593482.44
3333002302,441488.4
2944500340,284770.16
1982200790,525486.56
8929000270,488939.47
8122101440,299692.03
7525530470,784628.06
9332800020,678911.25
3878900525,275551.94
5420300210,261064.25
9232900165,349412.38
6414100026,453542.88
3013300660,788833.44
7954300120,579424.5
1081200360,343579.06
2877102345,536481.5
2202500255,421970.6
7984400050,212869.94
9558020380,480304.4
7812801850,208769.58
8944460020,373113.06
2306400040,532092.56
8649400410,383681.62
7889602020,245476.52
2041000025,463069.44
871001484,592144.5
2767602141,582497.3
3630180470,789616.56
2769602140,441410.44
2473250280,322018.0
5422560660,534772.7
3756600240,357937.94
8651600160,724352.94
7202300540,866977.9
8961950250,485947.88
3303000130,448406.7
798000062,277382.7
1695900150,780529.06
1604730150,523924.16
4136930310,385484.8
8835401250,1776844.4
8665900328,445870.94
9262800255,306473.06
1853080570,833042.5
5556300114,1155701.0
9517200290,424332.47
4037200295,503122.5
7417100123,385041.97
2620069077,244505.67
7922720040,648514.7
558100090,552340.9
257000037,295968.2
3319500385,497949.1
9297301520,324419.03
3580900090,355047.34
1321039076,199383.02
7227801581,289585.6
9407001620,282219.16
2130400150,339983.2
2312400200,250531.89
4046700210,433589.53
1193000480,1025408.8
1492800296,553228.1
3013300017,409945.44
3630240140,595333.75
1049010390,345675.9
9320900420,174555.55
4315700060,391687.03
2591010290,363584.66
323089085,639625.06
6600400270,202623.16
2919701105,485951.47
7202360670,879712.94
8927600100,790011.1
3211700045,635617.4
4027701326,478307.47
1601600195,279276.5
7853280350,823930.3
3629970130,698487.7
7203120020,835865.44
9542900190,358311.28
8035350120,519788.56
1238501184,1070014.0
251200240,478873.22
8945300200,192706.34
2162000160,1056216.2
5466310060,215187.94
1239400064,915363.06
5205000020,331752.44
1720800305,796674.7
7280300375,582347.7
2095800400,449573.9
7852010950,540801.4
1428001160,599342.5
9528104910,680590.2
8644210470,878956.25
7923300310,512594.1
254000100,593558.4
1931300688,476230.56
7007700030,449410.03
422049178,216217.3
422069067,425837.47
2923049393,405042.84
930000305,461333.22
2461900448,512615.2
2610100020,312123.62
2895550050,245859.19
7701700040,256582.36
2460900020,546835.0
9827700105,540793.75
1005000240,307201.75
7200001254,503951.6
866400040,498792.16
305000170,674822.25
2260800110,852253.3
3442000127,756070.75
5253300437,433713.75
7576700150,1024268.1
5469501410,500220.22
5104531120,900480.0
723049434,306101.03
622069006,1423247.1
2517101200,328282.12
8159620160,231512.14
5561300640,435615.7
3317010130,213695.23
4364200250,336045.16
8732300060,683594.0
5603700025,766733.75
3585900190,1170216.6
3996900575,266587.84
8731801260,232511.97
3810000860,396746.2
5700003585,2387118.5
6332000050,464866.75
9286100250,414950.34
9471201110,1023994.8
9290800050,596951.0
7300200400,659215.5
526069024,829415.56
1454600156,1050276.0
3904980360,511318.6
2626119062,324164.22
8651730290,442227.72
7611200195,747821.5
1919800260,611028.56
6632900354,323029.66
3972900195,302659.66
5151600170,312637.06
7016000440,463541.2
871000435,816819.4
9578060540,518978.7
2332700060,949717.0
766000240,286081.16
4363700200,277151.9
7100000250,322774.66
2781250560,219622.11
2781250100,315188.47
5419800220,256405.69
7147600245,273987.2
2926069083,897599.8
6189200125,810896.2
9542830160,306450.7
5152200020,278172.38
9412900045,497478.9
6600410480,192567.23
6979970080,563969.6
5636010280,275927.16
1732801300,875733.2
5561401530,506586.62
9578500510,373705.66
7304300906,306894.78
1223089077,603372.1
721049207,267885.12
8691330310,829540.56
1523069204,463940.25
3188100105,612836.7
6608500290,418080.38
2891400410,334141.03
7663700551,355122.03
5413200140,240853.55
425069139,628179.7
6713700155,374733.12
2767603505,472615.88
7789000080,256285.16
9211500620,255346.7
3750604417,191165.69
7922800320,562958.1
1471620240,389872.62
2222059052,346218.03
9551200270,1020985.44
2767603160,588475.4
9406710060,371431.0
8929000250,398802.94
5538300120,413583.78
2223069120,441380.66
1652500060,1772217.2
8564500240,425562.28
3629700120,600135.7
3943600070,428063.25
4171200025,293086.97
2425049063,3029207.0
9828701650,422251.56
3581000340,345800.53
8100900015,419000.94
2125059161,1003413.75
304000380,190792.77
8146200070,1398097.9
686530170,582856.5
2917200645,460863.8
9547200530,866860.5
2122059199,454298.56
1150000740,692090.06
5706200060,292538.8
9265410010,223806.47
4083800555,487766.34
6152900332,356773.75
2520900301,237985.66
9828200790,544092.9
1657530180,271953.22
7471900045,283182.44
9828200460,471751.8
1775900140,429130.12
6139800430,447049.7
7214400005,530040.75
5332200026,514532.4
9510970300,783148.6
2540830020,408751.47
3392100140,202516.22
1326069191,367165.44
2125059112,1063408.0
859000022,341898.7
8854100350,697218.56
121059007,238248.66
7977201707,524534.56
3859900060,2327963.0
8815400735,728499.6
705700530,331742.5
6600780130,385427.0
6378500105,421234.97
8143000310,487085.88
2877102330,692810.06
3526039074,628962.4
2115510300,258288.45
3024059014,1818736.1
2141330360,594664.3
546000400,493992.97
2071500011,436595.78
7972000240,227145.48
7016200460,457870.84
6204200180,444583.2
1552100135,1118884.1
88000173,429655.72
2581900235,788073.3
9211500560,241040.55
621069218,465899.5
1321970240,303598.5
798000630,326043.03
421000285,264664.72
2824600180,894024.4
3832051140,313172.28
1237500105,732579.4
8802400906,270069.5
3166900270,398955.44
3682000060,358776.28
5469700020,274763.4
1245001820,596595.9
9547205660,547587.25
7974700122,763383.75
7550801225,519984.4
1099950050,853834.94
1402900460,311851.8
7636800041,1509461.2
2115720270,275356.28
8651441750,204511.92
3904100035,266356.56
8815400020,606680.6
3303860590,478138.72
5427110040,1087558.5
1782000160,333581.3
6204420290,506029.25
3995700245,291930.38
7955040130,455837.84
1442880650,510175.66
8833510230,963378.0
7283900551,521404.38
4396000180,280407.66
7504021310,681940.75
322059264,317682.56
3654800040,269192.72
2767704777,487730.6
3278602190,355981.9
3236500220,506638.28
3410600100,307077.53
629410180,753219.75
3352402250,165987.25
4363700304,317746.0
7237550130,1232688.4
9808590210,1218305.2
8074200175,261493.67
3463400330,414751.38
6306400140,847828.9
8564950250,556479.0
5381000070,229694.47
9826700697,546789.5
8132700190,498087.5
7943000020,177708.5
9547204675,581162.3
4112100101,509082.97
727500030,636373.6
114101426,361757.7
9274202005,863274.3
1193000380,943577.6
3039000020,496696.4
7852170130,689340.6
2624079010,568492.7
4137010540,304781.97
7576200012,930852.2
1138020020,324220.2
3969300030,192927.95
898000200,212498.67
5153100030,298317.53
5104532030,514549.28
4406000050,248907.55
9274203390,617192.6
8682290360,436969.5
6928600330,253202.94
4139680070,864191.06
6844702690,463972.3
2154970020,1905410.9
4385701285,1187265.1
2426059071,595052.06
2867300160,475409.0
9512500720,549196.2
1773101020,313045.62
8687800100,306611.22
3627800050,1435094.4
1604600227,286342.94
3300701170,433892.2
9250900111,478934.4
7015200790,579619.75
1311100490,227249.45
2469000010,843251.6
1982201596,531757.9
1862700290,344598.62
2586800270,241912.02
9528102772,476923.78
5490210200,484453.8
6669080020,426303.75
179003055,254458.25
1860600535,870804.94
1592000130,662814.9
3905040170,538590.8
9320500080,252091.77
9276200850,515782.25
224069114,612766.56
2260000340,574373.9
5096300130,406631.2
3432500215,380053.1
2600000050,714282.25
8856003839,227015.64
2492200435,409197.66
7855900110,1123838.6
6806100250,334300.34
2770603523,501875.06
1370800515,1996272.6
2726049150,515188.4
1226059161,538036.75
1068000375,2936715.8
9528104109,451341.88
5126310060,492529.5
1951820070,555807.5
1545805980,330204.28
9464700340,959720.94
4319200675,996916.5
7518500885,527018.25
7852020620,458472.8
869700370,342735.7
8643000190,270335.16
8902000267,600021.8
7972602435,270640.44
2050100210,926801.2
6705120540,462948.25
2767601390,603148.7
4141000490,1212662.4
9345400350,799954.3
3222079162,311312.3
7789000120,264721.28
6646200770,711321.6
6666800180,792658.8
1725800280,502992.03
6117500460,991549.8
5470100220,231086.94
5457300478,496348.62
7550800195,537153.06
7787050180,564763.75
6204430250,502753.75
7640400250,513002.66
624110920,789302.56
3629920140,355766.8
7173700518,708066.44
3210200395,223919.73
2473480560,388703.25
2623089141,486033.78
1423800080,220381.7
2076400050,326376.22
3832060120,298674.2
7702600930,409477.28
5101404555,383107.22
3723800415,481134.3
3356403400,233856.77
9214400125,536130.1
1797500530,581818.4
9551201660,1049759.4
3878900815,352683.6
1760650280,333235.38
5466410030,234770.27
6388930620,615512.1
2331300395,735527.8
9412700160,287599.6
871001611,626561.44
3142600120,637881.25
3995700220,372727.22
2310000280,275336.56
8039900400,381487.56
7504021510,757086.56
1959700445,1646922.9
1556200155,582258.9
3629960590,370261.78
259000240,460958.4
662440020,418654.1
3123049142,567252.7
321100260,764141.4
6840701095,571450.1
3738900165,433832.9
4427100130,390904.03
9238500100,473889.72
6145601810,366044.06
2570300090,367320.75
4017600010,491733.38
1005000220,378658.2
1257202120,538603.44
9527000490,502807.22
8691400080,712178.2
1726069084,428503.22
248000240,197140.23
6113400046,375216.28
2130702350,410593.4
920069052,223162.55
6071300160,564906.5
1623049041,122005.69
9268200285,370844.03
1843100520,361759.8
2887700826,618593.44
9122000385,602925.4
9475700220,362957.88
2804600005,802778.2
2896400300,410006.78
5015000180,709297.44
3630220180,803724.94
8832900780,585401.0
1568100300,564493.9
8718500610,415850.9
4147200140,1194187.4
1973700030,1115879.4
8862000075,139471.4
9320990110,280921.56
1151100035,403343.7
2011000010,237778.94
1651500060,982935.9
446000190,698575.94
2344300220,826301.7
523049195,239160.53
9191200015,605336.94
7942601410,785661.56
7137800300,224325.67
7853300280,528427.94
6654700240,324103.28
569000050,622876.0
3584000180,238003.06
2026079055,322491.28
8898700880,277442.28
5075400150,639717.75
8731981360,373897.22
4222500020,222426.73
7996720050,571011.56
4077800094,686553.8
6446200365,678580.25
2824089053,515167.7
1311800220,210762.38
3522049063,707702.4
1721801280,212490.89
6131600240,190661.28
7202310040,619558.1
1123059125,547322.44
646910160,222481.6
5630500005,406163.25
3342100785,320287.97
9547205610,591076.7
1773100123,280584.62
3353400092,312533.22
217500015,374320.6
3649100031,413555.7
7896300150,300246.84
623049185,227765.83
1773100430,319978.0
1781500220,668862.1
3395380200,217840.3
2424059170,2643729.8
4389200765,1454938.0
1543000060,536406.94
6154900005,591212.06
2902200240,491624.03
1442880640,516111.34
8562770490,531795.06
2768300655,557227.8
3432501315,324805.94
5035300570,826996.6
3626039028,400137.5
3876540780,255497.8
327000100,1042481.8
7551300065,505104.7
1312920060,253674.92
2215901230,257902.14
6306800010,428973.88
2767700022,548218.3
5589900610,477271.53
4320200020,651082.44
5249804655,680526.2
9238500480,518921.9
3885806565,1089547.0
7905200205,418768.22
5727500102,336478.06
3585220070,412179.72
2078500210,559949.75
1839920050,377399.56
534000080,313614.78
856000255,597687.0
4141010110,1565871.8
9558040820,615030.9
7768700315,1021573.25
2796100640,278672.28
1922059010,229355.83
3448000542,272177.72
3883100220,265630.62
7237301210,285915.1
3893100456,1028601.5
9578501110,361949.12
6145601995,451336.22
4024100120,306377.44
8899000050,336053.7
3396820010,571823.75
6749700117,351148.25
1954400060,544083.94
3303970100,723560.5
2540850070,444787.34
3797000745,521524.84
7883603700,275451.88
3438501452,399979.38
3530210260,727557.9
3598600049,181351.47
731500170,375237.75
7129304375,209246.6
263000006,416266.28
7212660560,316266.06
1112700010,404643.0
3420069060,712454.8
2473000470,436601.22
8691390980,730470.06
6184700100,459340.72
4476400275,327017.22
2968801240,260087.92
1529300160,421189.22
7640400070,675161.1
7016100380,439607.5
2172000890,475791.03
4035900015,783469.75
9528104660,976466.75
507100005,393555.28
2783100160,423885.56
3629921140,836586.75
1099750610,248323.78
1330300451,1008008.5
